timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len,loss_pi_loss,loss_v_loss,loss_entropy_loss
1196032.0,559.3534531593323,9244.0,60.0,16.424999237060547,1.0,571.0,213.65,60.0,-0.013048291303372631,0.1799735240638256,1.9651789367198944
1212416.0,566.6395118236542,9314.0,63.0,17.625,1.0,571.0,215.85,58.0,-0.014950609339090684,0.1799735240638256,1.9651789367198944
1228800.0,573.8933589458466,9384.0,71.0,20.0,0.0,576.0,235.35,66.0,-0.014950609339090684,0.1799735240638256,1.9651789367198944
1245184.0,581.1707029342651,9456.0,51.0,18.399999618530273,3.0,568.0,224.275,73.0,-0.014950609339090684,0.1799735240638256,1.9612439672152202
1261568.0,588.4298810958862,9519.0,63.0,23.299999237060547,1.0,572.0,272.675,77.0,-0.014950609339090684,0.1799735240638256,1.9575239717960358
1277952.0,595.7020366191864,9587.0,66.0,22.875,5.0,570.0,272.825,73.0,-0.014950609339090684,0.1799735240638256,1.9575239717960358
1294336.0,602.9552989006042,9655.0,67.0,21.674999237060547,6.0,574.0,251.575,81.0,-0.015303891113338372,0.1799735240638256,1.9575239717960358
1310720.0,610.2407622337341,9729.0,56.0,20.174999237060547,2.0,570.0,232.775,76.0,-0.015303891113338372,0.1799735240638256,1.9575239717960358
1327104.0,617.491792678833,9808.0,68.0,18.450000762939453,1.0,570.0,213.1,78.0,-0.015303891113338372,0.1799735240638256,1.9575239717960358
1343488.0,624.8123681545258,9875.0,59.0,20.475000381469727,2.0,576.0,244.1,59.0,-0.015303891113338372,0.1799735240638256,1.9575239717960358
1359872.0,632.0434381961823,9948.0,53.0,18.149999618530273,2.0,575.0,221.875,75.0,-0.015303891113338372,0.1799735240638256,1.9477517505486805
1376256.0,639.3114378452301,10012.0,64.0,20.424999237060547,4.0,575.0,246.75,85.0,-0.015303891113338372,0.1799735240638256,1.9386443893114726
1392640.0,646.5643017292023,10075.0,51.0,21.924999237060547,6.0,533.0,257.675,92.0,-0.015303891113338372,0.1799735240638256,1.9386443893114726
1409024.0,653.8780825138092,10134.0,61.0,24.575000762939453,4.0,573.0,288.15,98.0,-0.015303891113338372,0.1799735240638256,1.9386443893114726
1425408.0,661.1648588180542,10204.0,60.0,20.674999237060547,2.0,577.0,240.475,53.0,-0.015303891113338372,0.1799735240638256,1.9386443893114726
1441792.0,668.4308636188507,10274.0,68.0,18.924999237060547,0.0,575.0,226.7,61.0,-0.015303891113338372,0.1799735240638256,1.9386443893114726
1458176.0,675.6999869346619,10335.0,59.0,21.075000762939453,3.0,576.0,248.225,51.0,-0.015303891113338372,0.1799735240638256,1.9386443893114726
1474560.0,682.9763135910034,10406.0,61.0,21.924999237060547,4.0,576.0,253.4,52.0,-0.015303891113338372,0.1799735240638256,1.9386443893114726
1490944.0,690.235586643219,10472.0,62.0,19.674999237060547,3.0,571.0,227.225,79.0,-0.015303891113338372,0.1799735240638256,1.9386443893114726
1507328.0,697.5142796039581,10530.0,72.0,26.049999237060547,1.0,576.0,286.9,45.0,-0.015303891113338372,0.1799735240638256,1.9386443893114726
1523712.0,704.7600085735321,10590.0,69.0,27.25,2.0,576.0,306.35,88.0,-0.015303891113338372,0.1799735240638256,1.9386443893114726
1540096.0,712.046352148056,10643.0,61.0,26.674999237060547,5.0,573.0,287.675,107.0,-0.015303891113338372,0.1799735240638256,1.9386443893114726
1556480.0,719.2981669902802,10707.0,66.0,21.325000762939453,5.0,576.0,250.05,83.0,-0.015303891113338372,0.1799735240638256,1.9386443893114726
1572864.0,726.642415523529,10774.0,68.0,20.200000762939453,1.0,576.0,236.125,48.0,-0.015303891113338372,0.1799735240638256,1.9386443893114726
1589248.0,733.9019639492035,10842.0,67.0,20.200000762939453,2.0,576.0,230.825,70.0,-0.015303891113338372,0.1799735240638256,1.9386443893114726
1605632.0,741.1688463687897,10906.0,69.0,23.200000762939453,1.0,576.0,259.35,68.0,-0.015661572387519602,0.1799735240638256,1.9386443893114726
1622016.0,748.4141268730164,10967.0,54.0,18.25,1.0,575.0,228.7,54.0,-0.015661572387519602,0.1799735240638256,1.9386443893114726
1638400.0,755.6907966136932,11028.0,71.0,26.325000762939453,2.0,576.0,292.525,75.0,-0.015661572387519602,0.1799735240638256,1.9386443893114726
1654784.0,762.9706287384033,11084.0,70.0,24.725000381469727,0.0,577.0,270.55,47.0,-0.015661572387519602,0.1799735240638256,1.9386443893114726
1671168.0,770.221052646637,11150.0,69.0,25.225000381469727,1.0,576.0,287.9,55.0,-0.015661572387519602,0.1799735240638256,1.9273966004451115
1687552.0,777.5128397941589,11201.0,69.0,22.274999618530273,0.0,572.0,253.325,62.0,-0.015661572387519602,0.1799735240638256,1.898803358276685
1703936.0,784.7603583335876,11261.0,72.0,32.07500076293945,3.0,576.0,328.8,77.0,-0.015661572387519602,0.1799735240638256,1.898803358276685
1720320.0,792.0825352668762,11324.0,63.0,24.899999618530273,3.0,576.0,287.625,97.0,-0.015661572387519602,0.1799735240638256,1.898803358276685
1736704.0,799.3281428813934,11382.0,57.0,21.600000381469727,2.0,577.0,250.9,66.0,-0.015661572387519602,0.1799735240638256,1.898803358276685
1753088.0,806.6458449363708,11432.0,69.0,28.899999618530273,3.0,577.0,327.825,80.0,-0.015661572387519602,0.1799735240638256,1.898803358276685
1769472.0,813.94615483284,11497.0,75.0,27.524999618530273,2.0,577.0,286.975,58.0,-0.015661572387519602,0.1799735240638256,1.898803358276685
1785856.0,821.2900054454803,11556.0,74.0,21.700000762939453,1.0,577.0,247.75,58.0,-0.015661572387519602,0.1799735240638256,1.871332714955012
1802240.0,828.542112827301,11603.0,64.0,25.875,1.0,576.0,295.2,75.0,-0.015661572387519602,0.1799735240638256,1.871332714955012
1818624.0,835.8709688186646,11656.0,72.0,29.125,3.0,574.0,333.05,79.0,-0.015661572387519602,0.1799735240638256,1.871332714955012
1835008.0,843.1143572330475,11710.0,77.0,27.799999237060547,2.0,576.0,301.0,59.0,-0.015661572387519602,0.1799735240638256,1.8424965937932332
1851392.0,850.3874342441559,11770.0,67.0,28.899999618530273,4.0,577.0,313.6,58.0,-0.015661572387519602,0.1799735240638256,1.8424965937932332
1867776.0,857.6362771987915,11825.0,70.0,27.424999237060547,2.0,574.0,303.375,79.0,-0.015661572387519602,0.1799735240638256,1.8424965937932332
1884160.0,864.9328317642212,11874.0,61.0,25.225000381469727,1.0,573.0,284.1,63.0,-0.015661572387519602,0.1799735240638256,1.8424965937932332
1900544.0,872.1972622871399,11933.0,63.0,27.424999237060547,2.0,576.0,301.85,56.0,-0.015661572387519602,0.1799735240638256,1.8424965937932332
1916928.0,879.5010585784912,11987.0,67.0,33.04999923706055,2.0,576.0,348.375,69.0,-0.015661572387519602,0.1799735240638256,1.8424965937932332
1933312.0,886.7643737792969,12041.0,73.0,29.024999618530273,4.0,576.0,313.175,61.0,-0.015661572387519602,0.1799735240638256,1.8424965937932332
1949696.0,894.0844216346741,12096.0,67.0,27.674999237060547,6.0,577.0,301.225,103.0,-0.015661572387519602,0.1799735240638256,1.8424965937932332
1966080.0,901.3494362831116,12153.0,72.0,26.975000381469727,3.0,577.0,282.0,76.0,-0.015661572387519602,0.1799735240638256,1.8424965937932332
1982464.0,908.6477198600769,12203.0,69.0,29.975000381469727,6.0,577.0,313.125,89.0,-0.015661572387519602,0.1799735240638256,1.8337406317392986
1998848.0,915.9009463787079,12257.0,80.0,26.5,3.0,577.0,279.65,74.0,-0.015661572387519602,0.1799735240638256,1.8328111966451008
2015232.0,923.1879844665527,12308.0,68.0,32.70000076293945,1.0,576.0,351.475,78.0,-0.015661572387519602,0.1799735240638256,1.8328111966451008
2031616.0,930.4822025299072,12375.0,77.0,23.700000762939453,3.0,574.0,260.275,64.0,-0.015661572387519602,0.1799735240638256,1.8328111966451008
2048000.0,937.7762978076935,12431.0,66.0,24.274999618530273,0.0,576.0,284.25,84.0,-0.015661572387519602,0.1799735240638256,1.807015210390091
2064384.0,945.042085647583,12478.0,62.0,25.924999237060547,2.0,576.0,291.5,41.0,-0.015661572387519602,0.1799735240638256,1.807015210390091
2080768.0,952.3222622871399,12529.0,76.0,27.350000381469727,5.0,576.0,306.375,64.0,-0.015661572387519602,0.1799735240638256,1.8067449827988942
2097152.0,959.6108598709106,12567.0,65.0,36.900001525878906,6.0,577.0,393.175,87.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2113536.0,966.8672730922699,12612.0,67.0,35.5,2.0,576.0,381.825,66.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2129920.0,974.2094798088074,12662.0,73.0,33.82500076293945,3.0,576.0,333.8,63.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2146304.0,981.4562215805054,12717.0,71.0,31.700000762939453,3.0,576.0,335.125,63.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2162688.0,988.7952814102173,12760.0,62.0,31.200000762939453,4.0,575.0,337.75,89.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2179072.0,996.0488791465759,12806.0,72.0,33.525001525878906,2.0,577.0,351.775,91.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2195456.0,1003.3305449485779,12849.0,72.0,38.849998474121094,4.0,577.0,393.3,49.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2211840.0,1010.5915586948395,12894.0,77.0,35.025001525878906,3.0,576.0,372.95,80.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2228224.0,1017.8791205883026,12945.0,73.0,30.725000381469727,3.0,576.0,326.5,82.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2244608.0,1025.143708705902,12994.0,64.0,28.200000762939453,2.0,576.0,308.85,82.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2260992.0,1032.4438514709473,13043.0,73.0,35.20000076293945,7.0,576.0,368.05,91.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2277376.0,1039.7226543426514,13094.0,72.0,29.649999618530273,3.0,574.0,317.95,63.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2293760.0,1047.0212156772614,13133.0,65.0,31.799999237060547,7.0,575.0,339.925,82.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2310144.0,1054.2880475521088,13187.0,66.0,35.349998474121094,3.0,577.0,373.125,98.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2326528.0,1061.5941581726074,13237.0,65.0,27.274999618530273,5.0,576.0,291.025,84.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2342912.0,1068.8595831394196,13295.0,70.0,27.75,1.0,575.0,305.125,88.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2359296.0,1076.1541469097137,13347.0,71.0,26.149999618530273,3.0,574.0,295.7,62.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2375680.0,1083.4263067245483,13380.0,66.0,30.399999618530273,2.0,576.0,331.75,106.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2392064.0,1090.7416622638702,13437.0,64.0,35.650001525878906,5.0,576.0,379.35,91.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2408448.0,1098.005054473877,13490.0,69.0,27.75,5.0,575.0,296.125,97.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2424832.0,1105.301691532135,13544.0,62.0,29.950000762939453,4.0,575.0,329.325,95.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2441216.0,1112.566923379898,13585.0,68.0,30.0,2.0,576.0,332.85,68.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2457600.0,1119.856385231018,13637.0,73.0,35.025001525878906,2.0,576.0,361.65,98.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2473984.0,1127.1336977481842,13681.0,68.0,28.299999237060547,1.0,576.0,314.375,70.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2490368.0,1134.4223637580872,13735.0,62.0,31.825000762939453,1.0,574.0,337.375,49.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2506752.0,1141.727680683136,13784.0,74.0,27.600000381469727,3.0,574.0,305.125,56.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2523136.0,1148.989019393921,13838.0,73.0,32.42499923706055,4.0,576.0,343.375,89.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2539520.0,1156.275456905365,13886.0,71.0,31.75,6.0,576.0,328.425,96.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2555904.0,1163.5896022319794,13948.0,65.0,24.725000381469727,1.0,576.0,281.175,64.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2572288.0,1170.8917331695557,13997.0,67.0,28.100000381469727,3.0,573.0,321.825,76.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2588672.0,1178.1662423610687,14041.0,67.0,33.224998474121094,3.0,575.0,354.925,65.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2605056.0,1185.4686737060547,14084.0,73.0,35.32500076293945,8.0,573.0,366.825,118.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2621440.0,1192.7478365898132,14127.0,68.0,33.849998474121094,4.0,575.0,354.2,52.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2637824.0,1200.0359189510345,14171.0,75.0,36.04999923706055,2.0,573.0,375.1,109.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2654208.0,1207.297355890274,14217.0,67.0,34.625,0.0,574.0,367.175,65.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2670592.0,1214.6020684242249,14265.0,65.0,30.625,4.0,573.0,325.7,75.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2686976.0,1221.8620176315308,14313.0,69.0,32.79999923706055,3.0,576.0,354.75,76.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2703360.0,1229.152664899826,14362.0,66.0,31.875,2.0,573.0,344.675,75.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2719744.0,1236.427886724472,14406.0,80.0,29.850000381469727,2.0,576.0,320.625,57.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2736128.0,1243.731094121933,14459.0,76.0,36.5,5.0,576.0,384.275,68.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2752512.0,1250.9848232269287,14505.0,67.0,26.075000762939453,2.0,575.0,286.025,48.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2768896.0,1258.3160061836243,14548.0,66.0,36.42499923706055,5.0,576.0,389.75,108.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2785280.0,1265.5765676498413,14602.0,70.0,30.149999618530273,2.0,577.0,331.75,48.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2801664.0,1272.8530054092407,14649.0,76.0,32.45000076293945,4.0,576.0,347.375,85.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2818048.0,1280.1128408908844,14688.0,69.0,32.125,5.0,575.0,356.125,90.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2834432.0,1287.4399890899658,14740.0,69.0,31.924999237060547,0.0,576.0,361.65,31.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2850816.0,1294.7001564502716,14791.0,72.0,24.924999237060547,0.0,574.0,286.425,29.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2867200.0,1302.0097179412842,14832.0,69.0,34.32500076293945,7.0,576.0,372.725,131.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2883584.0,1309.280531167984,14873.0,68.0,33.724998474121094,1.0,575.0,347.925,57.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2899968.0,1316.5666673183441,14923.0,68.0,36.775001525878906,3.0,576.0,376.2,90.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2916352.0,1323.8344204425812,14966.0,76.0,35.79999923706055,6.0,576.0,371.65,84.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2932736.0,1331.1313667297363,15028.0,83.0,33.724998474121094,0.0,576.0,349.425,70.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2949120.0,1338.4932696819305,15069.0,65.0,29.924999237060547,1.0,575.0,311.85,53.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2965504.0,1345.79310464859,15129.0,67.0,30.575000762939453,3.0,576.0,326.7,46.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2981888.0,1353.0840666294098,15174.0,70.0,30.075000762939453,3.0,574.0,302.175,72.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
2998272.0,1360.3833594322205,15222.0,71.0,29.725000381469727,2.0,574.0,313.85,55.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
3014656.0,1367.6713135242462,15267.0,82.0,38.099998474121094,9.0,576.0,379.45,132.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
3031040.0,1374.9227216243744,15311.0,80.0,29.625,1.0,575.0,308.275,52.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
3047424.0,1382.208645582199,15355.0,74.0,39.0,1.0,577.0,415.15,61.0,-0.015661572387519602,0.1799735240638256,1.7985191841920216
